ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday
2017-12-25,2018-02-11,48,560,2017,12,25,1,2018,2,11,7,5,560,936.0,672.0689655172414,691.798961096375
2017-12-24,2018-02-11,49,560,2017,12,24,7,2018,2,11,7,5,560,962.8571428571428,663.1034482758621,692.9987368952887
2017-12-23,2018-02-11,50,560,2017,12,23,6,2018,2,11,7,5,560,993.8461538461537,658.0,707.9420301920303
2017-12-22,2018-02-11,51,560,2017,12,22,5,2018,2,11,7,6,560,1030.0,647.0967741935484,702.6364012331754
2017-12-22,2018-02-11,51,630,2017,12,22,5,2018,2,11,7,6,560,1072.7272727272727,647.0967741935484,702.6364012331754
2017-12-21,2018-02-11,52,560,2017,12,21,4,2018,2,11,7,6,560,1117.0,672.5806451612904,715.367220593027
2017-12-20,2018-02-11,53,1240,2017,12,20,3,2018,2,11,7,6,560,1178.888888888889,705.8620689655172,736.4894636015326
2017-12-20,2018-02-11,53,690,2017,12,20,3,2018,2,11,7,6,560,1171.25,705.8620689655172,736.4894636015326
2017-12-19,2018-02-11,54,1240,2017,12,19,2,2018,2,11,7,6,560,1240.0,699.3103448275862,719.9014778325123
2017-12-18,2018-02-11,55,1240,2017,12,18,1,2018,2,11,7,6,560,1240.0,716.3333333333334,717.5555555555554
2017-12-17,2018-02-11,56,1240,2017,12,17,7,2018,2,11,7,6,560,1240.0,719.3103448275862,719.9655172413793
2017-12-16,2018-02-11,57,1240,2017,12,16,6,2018,2,11,7,6,560,1240.0,725.8620689655172,719.3793103448276
2017-12-15,2018-02-11,58,1240,2017,12,15,5,2018,2,11,7,6,560,1240.0,723.448275862069,716.264367816092
2017-12-14,2018-02-11,59,1240,2017,12,14,4,2018,2,11,7,6,560,1240.0,723.448275862069,717.0689655172414
2017-12-13,2018-02-11,60,1240,2017,12,13,3,2018,2,11,7,6,560,1240.0,717.5,717.5
2018-04-05,2018-04-06,1,350,2018,4,5,4,2018,4,6,5,1,350,699.2537313432837,840.0,1019.1503446454637
2018-04-04,2018-04-06,2,350,2018,4,4,3,2018,4,6,5,1,350,704.5454545454545,913.421052631579,1045.4503974036777
2018-04-03,2018-04-06,3,350,2018,4,3,2,2018,4,6,5,1,350,710.0,897.1794871794872,1013.6894591935244
2018-04-03,2018-04-06,3,430,2018,4,3,2,2018,4,6,5,1,350,715.625,897.1794871794872,1013.6894591935244
2018-04-02,2018-04-06,4,370,2018,4,2,1,2018,4,6,5,1,350,720.1587301587301,916.4864864864865,1018.0784508964102
2018-04-01,2018-04-06,5,370,2018,4,1,7,2018,4,6,5,1,350,725.8064516129033,910.0,1029.4123449166643
2018-03-31,2018-04-06,6,370,2018,3,31,6,2018,4,6,5,1,350,731.639344262295,896.75,1015.4161865731983
2018-03-30,2018-04-06,7,560,2018,3,30,5,2018,4,6,5,1,350,737.6666666666665,907.027027027027,1031.5932387162975
2018-03-30,2018-04-06,7,370,2018,3,30,5,2018,4,6,5,1,350,740.6779661016949,907.027027027027,1031.5932387162975
2018-03-29,2018-04-06,8,370,2018,3,29,4,2018,4,6,5,1,350,747.0689655172414,937.4285714285714,1047.8926632515104
2018-03-28,2018-04-06,9,530,2018,3,28,3,2018,4,6,5,1,350,753.6842105263157,895.75,1017.4994410313951
2018-03-28,2018-04-06,9,430,2018,3,28,3,2018,4,6,5,1,350,757.6785714285713,895.75,1017.4994410313951
2018-03-27,2018-04-06,10,530,2018,3,27,2,2018,4,6,5,1,350,763.6363636363636,925.5555555555555,1033.5285131712762
2018-03-26,2018-04-06,11,530,2018,3,26,1,2018,4,6,5,2,350,767.9629629629628,937.8787878787879,1047.9489614262611
2018-03-25,2018-04-06,12,530,2018,3,25,7,2018,4,6,5,2,350,772.4528301886792,970.9375,1071.8066493980132
2018-03-24,2018-04-06,13,530,2018,3,24,6,2018,4,6,5,2,350,777.1153846153846,966.3636363636364,1066.5838729762181
2018-03-23,2018-04-06,14,530,2018,3,23,5,2018,4,6,5,2,350,781.9607843137254,951.9512195121952,1040.8419358344058
2018-03-23,2018-04-06,14,560,2018,3,23,5,2018,4,6,5,2,350,787.0,951.9512195121952,1040.8419358344058
2018-03-22,2018-04-06,15,520,2018,3,22,4,2018,4,6,5,2,350,791.6326530612246,975.1612903225806,1063.6578410551624
2018-03-21,2018-04-06,16,520,2018,3,21,3,2018,4,6,5,2,350,797.2916666666665,968.4375,1062.8780424212712
2018-03-20,2018-04-06,17,520,2018,3,20,2,2018,4,6,5,2,350,803.1914893617021,985.625,1073.8484317088694
2018-03-19,2018-04-06,18,520,2018,3,19,1,2018,4,6,5,2,350,809.3478260869565,978.4848484848485,1073.5794788096828
2018-03-18,2018-04-06,19,520,2018,3,18,7,2018,4,6,5,2,350,815.7777777777777,973.5294117647059,1070.0033099652524
2018-03-17,2018-04-06,20,520,2018,3,17,6,2018,4,6,5,2,350,822.5,974.4117647058823,1072.5564922644744
2018-03-16,2018-04-06,21,520,2018,3,16,5,2018,4,6,5,3,350,829.5348837209302,973.2352941176471,1081.2927325136302
2018-03-15,2018-04-06,22,520,2018,3,15,4,2018,4,6,5,3,350,836.9047619047618,968.125,1074.221395238341
2018-03-14,2018-04-06,23,520,2018,3,14,3,2018,4,6,5,3,350,844.6341463414633,946.7647058823529,1068.8116086087127
2018-03-13,2018-04-06,24,560,2018,3,13,2,2018,4,6,5,3,350,852.75,974.2424242424242,1091.710177712745
2018-03-13,2018-04-06,24,520,2018,3,13,2,2018,4,6,5,3,350,860.2564102564102,974.2424242424242,1091.710177712745
2018-03-12,2018-04-06,25,520,2018,3,12,1,2018,4,6,5,3,350,869.2105263157895,972.6470588235294,1096.0677046645387
2018-03-11,2018-04-06,26,520,2018,3,11,7,2018,4,6,5,3,350,878.6486486486486,981.8181818181819,1102.1979217900268
2018-03-10,2018-04-06,27,520,2018,3,10,6,2018,4,6,5,3,350,888.6111111111112,985.7575757575758,1106.7302712039555
2018-03-09,2018-04-06,28,520,2018,3,9,5,2018,4,6,5,3,350,899.1428571428571,992.9411764705883,1112.1955007144406
2018-03-08,2018-04-06,29,520,2018,3,8,4,2018,4,6,5,3,350,910.2941176470587,902.4444444444445,1074.8964694481851
2018-03-08,2018-04-06,29,500,2018,3,8,4,2018,4,6,5,3,350,922.121212121212,902.4444444444445,1074.8964694481851
2018-03-07,2018-04-06,30,560,2018,3,7,3,2018,4,6,5,3,350,935.3125,944.2424242424242,1099.7648329104145
2018-03-07,2018-04-06,30,500,2018,3,7,3,2018,4,6,5,3,350,947.4193548387095,944.2424242424242,1099.7648329104145
2018-03-06,2018-04-06,31,500,2018,3,6,2,2018,4,6,5,4,350,962.3333333333335,953.3333333333334,1115.5538188727014
2018-03-05,2018-04-06,32,500,2018,3,5,1,2018,4,6,5,4,350,978.2758620689656,969.6875,1129.6885507913885
2018-03-04,2018-04-06,33,500,2018,3,4,7,2018,4,6,5,4,350,995.3571428571428,965.9375,1135.9968053127816
2018-03-03,2018-04-06,34,500,2018,3,3,6,2018,4,6,5,4,350,1013.7037037037036,969.6875,1143.0727940841084
2018-03-02,2018-04-06,35,500,2018,3,2,5,2018,4,6,5,4,350,1033.4615384615388,979.0625,1152.1020123714093
2018-03-01,2018-04-06,36,500,2018,3,1,4,2018,4,6,5,4,350,1054.8,979.0625,1158.7752912596666
2018-02-28,2018-04-06,37,500,2018,2,28,3,2018,4,6,5,4,350,1077.9166666666667,961.875,1159.854540598291
2018-02-27,2018-04-06,38,500,2018,2,27,2,2018,4,6,5,4,350,1103.0434782608695,963.75,1162.3022174609812
2018-02-26,2018-04-06,39,500,2018,2,26,1,2018,4,6,5,4,350,1130.4545454545455,1015.1515151515151,1178.8737174112669
2018-02-25,2018-04-06,40,500,2018,2,25,7,2018,4,6,5,4,350,1160.4761904761906,1075.4545454545455,1190.7880042662648
2018-02-24,2018-04-06,41,500,2018,2,24,6,2018,4,6,5,5,350,1193.5,1088.0645161290322,1195.2343248149703
2018-02-23,2018-04-06,42,1230,2018,2,23,5,2018,4,6,5,5,350,1230.0,1131.2903225806451,1200.5975422427034
2018-02-22,2018-04-06,43,1230,2018,2,22,4,2018,4,6,5,5,350,1230.0,1131.2903225806451,1204.1256366723258
2018-02-21,2018-04-06,44,1230,2018,2,21,3,2018,4,6,5,5,350,1230.0,1120.909090909091,1207.6694186446507
2018-02-20,2018-04-06,45,1230,2018,2,20,2,2018,4,6,5,5,350,1230.0,1136.3636363636363,1207.586650821945
2018-02-19,2018-04-06,46,1230,2018,2,19,1,2018,4,6,5,5,350,1230.0,1187.741935483871,1211.6923624288424
2018-02-18,2018-04-06,47,1230,2018,2,18,7,2018,4,6,5,5,350,1230.0,1201.2903225806451,1219.5499231950848
2018-02-17,2018-04-06,48,1230,2018,2,17,6,2018,4,6,5,5,350,1230.0,1201.2903225806451,1220.8294930875577
2018-02-16,2018-04-06,49,1230,2018,2,16,5,2018,4,6,5,5,350,1230.0,1201.2903225806451,1222.3325062034737
2018-02-15,2018-04-06,50,1230,2018,2,15,4,2018,4,6,5,5,350,1230.0,1201.2903225806451,1224.086021505376
2018-02-14,2018-04-06,51,1230,2018,2,14,3,2018,4,6,5,6,350,1230.0,1202.1875,1224.872159090909
2018-02-13,2018-04-06,52,1230,2018,2,13,2,2018,4,6,5,6,350,1230.0,1216.25,1227.125
2018-02-12,2018-04-06,53,1230,2018,2,12,1,2018,4,6,5,6,350,1230.0,1230.3225806451612,1230.0716845878135
2018-02-11,2018-04-06,54,1230,2018,2,11,7,2018,4,6,5,6,350,1230.0,1230.3225806451612,1230.0403225806451
2018-02-10,2018-04-06,55,1230,2018,2,10,6,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-02-09,2018-04-06,56,1230,2018,2,9,5,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-02-08,2018-04-06,57,1230,2018,2,8,4,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-02-07,2018-04-06,58,1230,2018,2,7,3,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-02-06,2018-04-06,59,1230,2018,2,6,2,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-02-05,2018-04-06,60,1230,2018,2,5,1,2018,4,6,5,6,350,1230.0,1230.0,1230.0
2018-04-10,2018-04-11,1,1230,2018,4,10,2,2018,4,11,3,1,1230,1230.4761904761906,840.0,1019.1503446454637
2018-04-09,2018-04-11,2,1230,2018,4,9,1,2018,4,11,3,1,1230,1230.483870967742,913.421052631579,1045.4503974036777
2018-04-08,2018-04-11,3,1230,2018,4,8,7,2018,4,11,3,1,1230,1230.4918032786884,897.1794871794872,1013.6894591935244
2018-04-07,2018-04-11,4,1230,2018,4,7,6,2018,4,11,3,1,1230,1230.5,916.4864864864865,1018.0784508964102
2018-04-06,2018-04-11,5,1230,2018,4,6,5,2018,4,11,3,1,1230,1230.5084745762713,910.0,1029.4123449166643
2018-04-05,2018-04-11,6,1230,2018,4,5,4,2018,4,11,3,1,1230,1230.5172413793102,896.75,1015.4161865731983
2018-04-04,2018-04-11,7,1230,2018,4,4,3,2018,4,11,3,1,1230,1230.5263157894738,907.027027027027,1031.5932387162975
2018-04-03,2018-04-11,8,1230,2018,4,3,2,2018,4,11,3,1,1230,1230.5357142857142,937.4285714285714,1047.8926632515104
2018-04-02,2018-04-11,9,1230,2018,4,2,1,2018,4,11,3,1,1230,1230.5454545454545,895.75,1017.4994410313951
2018-04-01,2018-04-11,10,1230,2018,4,1,7,2018,4,11,3,1,1230,1230.5555555555557,925.5555555555555,1033.5285131712762
2018-03-31,2018-04-11,11,1230,2018,3,31,6,2018,4,11,3,2,1230,1230.566037735849,937.8787878787879,1047.9489614262611
2018-03-30,2018-04-11,12,1240,2018,3,30,5,2018,4,11,3,2,1230,1230.576923076923,970.9375,1071.8066493980132
2018-03-30,2018-04-11,12,1230,2018,3,30,5,2018,4,11,3,2,1230,1230.3921568627452,970.9375,1071.8066493980132
2018-03-29,2018-04-11,13,1230,2018,3,29,4,2018,4,11,3,2,1230,1230.4,966.3636363636364,1066.5838729762181
2018-03-28,2018-04-11,14,1230,2018,3,28,3,2018,4,11,3,2,1230,1230.408163265306,951.9512195121952,1040.8419358344058
2018-03-27,2018-04-11,15,1230,2018,3,27,2,2018,4,11,3,2,1230,1230.4166666666667,975.1612903225806,1063.6578410551624
2018-03-26,2018-04-11,16,1230,2018,3,26,1,2018,4,11,3,2,1230,1230.4255319148936,968.4375,1062.8780424212712
2018-03-25,2018-04-11,17,1230,2018,3,25,7,2018,4,11,3,2,1230,1230.4347826086955,985.625,1073.8484317088694
2018-03-24,2018-04-11,18,1230,2018,3,24,6,2018,4,11,3,2,1230,1230.4444444444443,978.4848484848485,1073.5794788096828
2018-03-23,2018-04-11,19,1240,2018,3,23,5,2018,4,11,3,2,1230,1230.4545454545455,973.5294117647059,1070.0033099652524
2018-03-23,2018-04-11,19,1230,2018,3,23,5,2018,4,11,3,2,1230,1230.2325581395348,973.5294117647059,1070.0033099652524
2018-03-22,2018-04-11,20,1230,2018,3,22,4,2018,4,11,3,2,1230,1230.2380952380952,974.4117647058823,1072.5564922644744
2018-03-21,2018-04-11,21,1230,2018,3,21,3,2018,4,11,3,3,1230,1230.2439024390244,973.2352941176471,1081.2927325136302
2018-03-20,2018-04-11,22,1230,2018,3,20,2,2018,4,11,3,3,1230,1230.25,968.125,1074.221395238341
2018-03-19,2018-04-11,23,1230,2018,3,19,1,2018,4,11,3,3,1230,1230.2564102564102,946.7647058823529,1068.8116086087127
2018-03-18,2018-04-11,24,1230,2018,3,18,7,2018,4,11,3,3,1230,1230.2631578947369,974.2424242424242,1091.710177712745
2018-03-17,2018-04-11,25,1230,2018,3,17,6,2018,4,11,3,3,1230,1230.2702702702702,972.6470588235294,1096.0677046645387
2018-03-16,2018-04-11,26,1230,2018,3,16,5,2018,4,11,3,3,1230,1230.2777777777776,981.8181818181819,1102.1979217900268
2018-03-15,2018-04-11,27,1230,2018,3,15,4,2018,4,11,3,3,1230,1230.2857142857142,985.7575757575758,1106.7302712039555
2018-03-14,2018-04-11,28,1230,2018,3,14,3,2018,4,11,3,3,1230,1230.2941176470588,992.9411764705883,1112.1955007144406
2018-03-13,2018-04-11,29,1230,2018,3,13,2,2018,4,11,3,3,1230,1230.3030303030305,902.4444444444445,1074.8964694481851
2018-03-12,2018-04-11,30,1230,2018,3,12,1,2018,4,11,3,3,1230,1230.3125,944.2424242424242,1099.7648329104145
2018-03-11,2018-04-11,31,1230,2018,3,11,7,2018,4,11,3,4,1230,1230.3225806451612,953.3333333333334,1115.5538188727014
2018-03-10,2018-04-11,32,1230,2018,3,10,6,2018,4,11,3,4,1230,1230.3333333333333,969.6875,1129.6885507913885
2018-03-09,2018-04-11,33,1230,2018,3,9,5,2018,4,11,3,4,1230,1230.344827586207,965.9375,1135.9968053127816
2018-03-08,2018-04-11,34,1230,2018,3,8,4,2018,4,11,3,4,1230,1230.357142857143,969.6875,1143.0727940841084
2018-03-07,2018-04-11,35,1240,2018,3,7,3,2018,4,11,3,4,1230,1230.3703703703704,979.0625,1152.1020123714093
2018-03-07,2018-04-11,35,1230,2018,3,7,3,2018,4,11,3,4,1230,1230.0,979.0625,1152.1020123714093
2018-03-06,2018-04-11,36,1230,2018,3,6,2,2018,4,11,3,4,1230,1230.0,979.0625,1158.7752912596666
2018-03-05,2018-04-11,37,1230,2018,3,5,1,2018,4,11,3,4,1230,1230.0,961.875,1159.854540598291
2018-03-04,2018-04-11,38,1230,2018,3,4,7,2018,4,11,3,4,1230,1230.0,963.75,1162.3022174609812
2018-03-03,2018-04-11,39,1230,2018,3,3,6,2018,4,11,3,4,1230,1230.0,1015.1515151515151,1178.8737174112669
2018-03-02,2018-04-11,40,1230,2018,3,2,5,2018,4,11,3,4,1230,1230.0,1075.4545454545455,1190.7880042662648
2018-03-01,2018-04-11,41,1230,2018,3,1,4,2018,4,11,3,5,1230,1230.0,1088.0645161290322,1195.2343248149703
2018-02-28,2018-04-11,42,1230,2018,2,28,3,2018,4,11,3,5,1230,1230.0,1131.2903225806451,1200.5975422427034
2018-02-27,2018-04-11,43,1230,2018,2,27,2,2018,4,11,3,5,1230,1230.0,1131.2903225806451,1204.1256366723258
2018-02-26,2018-04-11,44,1230,2018,2,26,1,2018,4,11,3,5,1230,1230.0,1120.909090909091,1207.6694186446507
2018-02-25,2018-04-11,45,1230,2018,2,25,7,2018,4,11,3,5,1230,1230.0,1136.3636363636363,1207.586650821945
2018-02-24,2018-04-11,46,1230,2018,2,24,6,2018,4,11,3,5,1230,1230.0,1187.741935483871,1211.6923624288424
2018-02-23,2018-04-11,47,1230,2018,2,23,5,2018,4,11,3,5,1230,1230.0,1201.2903225806451,1219.5499231950848
2018-02-22,2018-04-11,48,1230,2018,2,22,4,2018,4,11,3,5,1230,1230.0,1201.2903225806451,1220.8294930875577
2018-02-21,2018-04-11,49,1230,2018,2,21,3,2018,4,11,3,5,1230,1230.0,1201.2903225806451,1222.3325062034737
2018-02-20,2018-04-11,50,1230,2018,2,20,2,2018,4,11,3,5,1230,1230.0,1201.2903225806451,1224.086021505376
2018-02-19,2018-04-11,51,1230,2018,2,19,1,2018,4,11,3,6,1230,1230.0,1202.1875,1224.872159090909
2018-02-18,2018-04-11,52,1230,2018,2,18,7,2018,4,11,3,6,1230,1230.0,1216.25,1227.125
2018-02-17,2018-04-11,53,1230,2018,2,17,6,2018,4,11,3,6,1230,1230.0,1230.3225806451612,1230.0716845878135
2018-02-16,2018-04-11,54,1230,2018,2,16,5,2018,4,11,3,6,1230,1230.0,1230.3225806451612,1230.0403225806451
2018-02-15,2018-04-11,55,1230,2018,2,15,4,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-02-14,2018-04-11,56,1230,2018,2,14,3,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-02-13,2018-04-11,57,1230,2018,2,13,2,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-02-12,2018-04-11,58,1230,2018,2,12,1,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-02-11,2018-04-11,59,1230,2018,2,11,7,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-02-10,2018-04-11,60,1230,2018,2,10,6,2018,4,11,3,6,1230,1230.0,1230.0,1230.0
2018-04-09,2018-04-10,1,1230,2018,4,9,1,2018,4,10,2,1,1230,1033.5820895522388,840.0,1019.1503446454637
2018-04-08,2018-04-10,2,1230,2018,4,8,7,2018,4,10,2,1,1230,1030.6060606060603,913.421052631579,1045.4503974036777
2018-04-07,2018-04-10,3,1120,2018,4,7,6,2018,4,10,2,1,1120,1027.5384615384612,897.1794871794872,1013.6894591935244
2018-04-06,2018-04-10,4,1120,2018,4,6,5,2018,4,10,2,1,1120,1026.09375,916.4864864864865,1018.0784508964102
2018-04-05,2018-04-10,5,1120,2018,4,5,4,2018,4,10,2,1,1120,1024.6031746031747,910.0,1029.4123449166643
2018-04-04,2018-04-10,6,1060,2018,4,4,3,2018,4,10,2,1,1060,1023.0645161290324,896.75,1015.4161865731983
2018-04-04,2018-04-10,6,990,2018,4,4,3,2018,4,10,2,1,990,1022.4590163934427,896.75,1015.4161865731983
2018-04-03,2018-04-10,7,930,2018,4,3,2,2018,4,10,2,1,930,1023.0,907.027027027027,1031.5932387162975
2018-04-02,2018-04-10,8,930,2018,4,2,1,2018,4,10,2,1,930,1024.5762711864406,937.4285714285714,1047.8926632515104
2018-04-01,2018-04-10,9,930,2018,4,1,7,2018,4,10,2,1,930,1026.2068965517242,895.75,1017.4994410313951
2018-03-31,2018-04-10,10,930,2018,3,31,6,2018,4,10,2,1,930,1027.8947368421052,925.5555555555555,1033.5285131712762
2018-03-30,2018-04-10,11,940,2018,3,30,5,2018,4,10,2,2,930,1029.642857142857,937.8787878787879,1047.9489614262611
2018-03-30,2018-04-10,11,930,2018,3,30,5,2018,4,10,2,2,930,1031.2727272727273,937.8787878787879,1047.9489614262611
2018-03-29,2018-04-10,12,930,2018,3,29,4,2018,4,10,2,2,930,1033.148148148148,970.9375,1071.8066493980132
2018-03-28,2018-04-10,13,930,2018,3,28,3,2018,4,10,2,2,930,1035.0943396226414,966.3636363636364,1066.5838729762181
2018-03-27,2018-04-10,14,930,2018,3,27,2,2018,4,10,2,2,930,1037.1153846153843,951.9512195121952,1040.8419358344058
2018-03-27,2018-04-10,14,910,2018,3,27,2,2018,4,10,2,2,910,1039.2156862745098,951.9512195121952,1040.8419358344058
2018-03-26,2018-04-10,15,910,2018,3,26,1,2018,4,10,2,2,910,1041.8,975.1612903225806,1063.6578410551624
2018-03-25,2018-04-10,16,910,2018,3,25,7,2018,4,10,2,2,910,1044.4897959183672,968.4375,1062.8780424212712
2018-03-24,2018-04-10,17,910,2018,3,24,6,2018,4,10,2,2,910,1047.2916666666667,985.625,1073.8484317088694
2018-03-23,2018-04-10,18,940,2018,3,23,5,2018,4,10,2,2,910,1050.2127659574471,978.4848484848485,1073.5794788096828
2018-03-23,2018-04-10,18,910,2018,3,23,5,2018,4,10,2,2,910,1052.608695652174,978.4848484848485,1073.5794788096828
2018-03-22,2018-04-10,19,910,2018,3,22,4,2018,4,10,2,2,910,1055.7777777777776,973.5294117647059,1070.0033099652524
2018-03-21,2018-04-10,20,910,2018,3,21,3,2018,4,10,2,2,910,1059.090909090909,974.4117647058823,1072.5564922644744
2018-03-20,2018-04-10,21,910,2018,3,20,2,2018,4,10,2,3,910,1062.5581395348838,973.2352941176471,1081.2927325136302
2018-03-19,2018-04-10,22,910,2018,3,19,1,2018,4,10,2,3,910,1066.1904761904761,968.125,1074.221395238341
2018-03-18,2018-04-10,23,910,2018,3,18,7,2018,4,10,2,3,910,1070.0,946.7647058823529,1068.8116086087127
2018-03-17,2018-04-10,24,910,2018,3,17,6,2018,4,10,2,3,910,1074.0,974.2424242424242,1091.710177712745
2018-03-16,2018-04-10,25,910,2018,3,16,5,2018,4,10,2,3,910,1078.2051282051282,972.6470588235294,1096.0677046645387
2018-03-15,2018-04-10,26,910,2018,3,15,4,2018,4,10,2,3,910,1082.6315789473683,981.8181818181819,1102.1979217900268
2018-03-14,2018-04-10,27,910,2018,3,14,3,2018,4,10,2,3,910,1087.2972972972973,985.7575757575758,1106.7302712039555
2018-03-13,2018-04-10,28,910,2018,3,13,2,2018,4,10,2,3,910,1092.2222222222224,992.9411764705883,1112.1955007144406
2018-03-12,2018-04-10,29,910,2018,3,12,1,2018,4,10,2,3,910,1097.4285714285713,902.4444444444445,1074.8964694481851
2018-03-12,2018-04-10,29,890,2018,3,12,1,2018,4,10,2,3,890,1102.9411764705883,902.4444444444445,1074.8964694481851
2018-03-11,2018-04-10,30,890,2018,3,11,7,2018,4,10,2,3,890,1109.3939393939397,944.2424242424242,1099.7648329104145
2018-03-10,2018-04-10,31,890,2018,3,10,6,2018,4,10,2,4,890,1116.25,953.3333333333334,1115.5538188727014
2018-03-09,2018-04-10,32,890,2018,3,9,5,2018,4,10,2,4,890,1123.548387096774,969.6875,1129.6885507913885
2018-03-08,2018-04-10,33,890,2018,3,8,4,2018,4,10,2,4,890,1131.3333333333333,965.9375,1135.9968053127816
2018-03-07,2018-04-10,34,940,2018,3,7,3,2018,4,10,2,4,890,1139.655172413793,969.6875,1143.0727940841084
2018-03-07,2018-04-10,34,890,2018,3,7,3,2018,4,10,2,4,890,1146.7857142857142,969.6875,1143.0727940841084
2018-03-06,2018-04-10,35,890,2018,3,6,2,2018,4,10,2,4,890,1156.2962962962965,979.0625,1152.1020123714093
2018-03-05,2018-04-10,36,890,2018,3,5,1,2018,4,10,2,4,890,1166.5384615384614,979.0625,1158.7752912596666
2018-03-04,2018-04-10,37,890,2018,3,4,7,2018,4,10,2,4,890,1177.6,961.875,1159.854540598291
2018-03-03,2018-04-10,38,890,2018,3,3,6,2018,4,10,2,4,890,1189.5833333333333,963.75,1162.3022174609812
2018-03-02,2018-04-10,39,890,2018,3,2,5,2018,4,10,2,4,890,1202.608695652174,1015.1515151515151,1178.8737174112669
2018-03-01,2018-04-10,40,1230,2018,3,1,4,2018,4,10,2,4,890,1216.8181818181818,1075.4545454545455,1190.7880042662648
2018-03-01,2018-04-10,40,940,2018,3,1,4,2018,4,10,2,4,890,1216.1904761904761,1075.4545454545455,1190.7880042662648
2018-02-28,2018-04-10,41,1230,2018,2,28,3,2018,4,10,2,5,890,1230.0,1088.0645161290322,1195.2343248149703
2018-02-27,2018-04-10,42,1230,2018,2,27,2,2018,4,10,2,5,890,1230.0,1131.2903225806451,1200.5975422427034
2018-02-26,2018-04-10,43,1230,2018,2,26,1,2018,4,10,2,5,890,1230.0,1131.2903225806451,1204.1256366723258
2018-02-25,2018-04-10,44,1230,2018,2,25,7,2018,4,10,2,5,890,1230.0,1120.909090909091,1207.6694186446507
2018-02-24,2018-04-10,45,1230,2018,2,24,6,2018,4,10,2,5,890,1230.0,1136.3636363636363,1207.586650821945
2018-02-23,2018-04-10,46,1230,2018,2,23,5,2018,4,10,2,5,890,1230.0,1187.741935483871,1211.6923624288424
2018-02-22,2018-04-10,47,1230,2018,2,22,4,2018,4,10,2,5,890,1230.0,1201.2903225806451,1219.5499231950848
2018-02-21,2018-04-10,48,1230,2018,2,21,3,2018,4,10,2,5,890,1230.0,1201.2903225806451,1220.8294930875577
2018-02-20,2018-04-10,49,1230,2018,2,20,2,2018,4,10,2,5,890,1230.0,1201.2903225806451,1222.3325062034737
2018-02-19,2018-04-10,50,1230,2018,2,19,1,2018,4,10,2,5,890,1230.0,1201.2903225806451,1224.086021505376
2018-02-18,2018-04-10,51,1230,2018,2,18,7,2018,4,10,2,6,890,1230.0,1202.1875,1224.872159090909
2018-02-17,2018-04-10,52,1230,2018,2,17,6,2018,4,10,2,6,890,1230.0,1216.25,1227.125
2018-02-16,2018-04-10,53,1230,2018,2,16,5,2018,4,10,2,6,890,1230.0,1230.3225806451612,1230.0716845878135
2018-02-15,2018-04-10,54,1230,2018,2,15,4,2018,4,10,2,6,890,1230.0,1230.3225806451612,1230.0403225806451
2018-02-14,2018-04-10,55,1230,2018,2,14,3,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2018-02-13,2018-04-10,56,1230,2018,2,13,2,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2018-02-12,2018-04-10,57,1230,2018,2,12,1,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2018-02-11,2018-04-10,58,1230,2018,2,11,7,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2018-02-10,2018-04-10,59,1230,2018,2,10,6,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2018-02-09,2018-04-10,60,1230,2018,2,9,5,2018,4,10,2,6,890,1230.0,1230.0,1230.0
2017-09-23,2017-09-24,1,1060,2017,9,23,6,2017,9,24,7,1,1060,680.6122448979592,943.6,774.1928462938303
2017-09-22,2017-09-24,2,690,2017,9,22,5,2017,9,24,7,1,690,672.7083333333334,894.2307692307693,769.3577794686516
2017-09-21,2017-09-24,3,690,2017,9,21,4,2017,9,24,7,1,690,672.3404255319149,911.1111111111111,780.1297072427479
2017-09-20,2017-09-24,4,690,2017,9,20,3,2017,9,24,7,1,690,671.9565217391304,848.5714285714286,789.5505432854736
2017-09-19,2017-09-24,5,810,2017,9,19,2,2017,9,24,7,1,690,671.5555555555555,834.6428571428571,787.278318839794
2017-09-18,2017-09-24,6,680,2017,9,18,1,2017,9,24,7,1,680,668.4090909090909,790.7142857142857,811.2470311483286
2017-09-17,2017-09-24,7,690,2017,9,17,7,2017,9,24,7,1,680,668.1395348837209,804.6428571428571,831.780224485666
2017-09-16,2017-09-24,8,680,2017,9,16,6,2017,9,24,7,1,680,667.6190476190476,800.0,816.0578824965428
